procedure_area,property_type_id,property_sub_type_id,area_id,property_total_value,row_status,property_category,Year,Month
185810.18,1,65.0,395.0,100002109.0,1,1,2020,12
232.26,1,63.0,230.0,2400000.0,1,2,2020,6
107.79,3,60.0,451.0,696144.0,1,2,2020,6
3735.72,1,63.0,314.0,21000000.0,1,2,2020,6
200.76,3,60.0,410.0,1944864.0,1,2,2020,6
1086.97,1,63.0,388.0,32000000.0,1,2,2020,6
1076.61,1,4.0,506.0,1738278.0,1,2,2020,6
7432.24,1,63.0,375.0,31999955.0,1,2,2020,6
131.27,3,42.0,526.0,1130381.0,1,3,2020,6
2204.03,1,65.0,453.0,3795833.0,1,1,2020,6
439.49,1,4.0,375.0,3784501.0,1,2,2020,6
3610.49,1,65.0,360.0,9715738.0,1,1,2020,6
8716.28,1,38.0,357.0,65666904.0,1,2,2020,6
826.09,1,63.0,434.0,3800000.0,1,2,2020,6
188.04,3,60.0,351.0,2024043.0,1,2,2020,6
2400.06,1,28.0,390.0,12917002.0,1,3,2020,5
34799.23,1,65.0,308.0,110000000.0,1,1,2020,5
38.55,3,60.0,350.0,410912.0,1,2,2020,5
2485.57,1,38.0,357.0,16052656.0,1,2,2020,6
2485.67,1,38.0,357.0,16053301.0,1,2,2020,6
2425.79,1,38.0,357.0,15666576.0,1,2,2020,6
1374.96,1,63.0,364.0,6500000.0,1,2,2020,6
163.94,3,60.0,330.0,1630861.0,1,2,2020,6
114.07,3,60.0,330.0,1190161.0,1,2,2020,6
316.15,2,4.0,441.0,2000000.0,1,2,2020,7
1010.78,1,63.0,278.0,32000000.0,1,2,2020,7
126.53,3,60.0,526.0,11251818.0,1,2,2020,7
86.4,3,60.0,526.0,822334.0,1,2,2020,7
108.95,3,60.0,435.0,708530.0,1,2,2020,7
186.19,3,42.0,526.0,2533546.0,1,3,2020,7
100.71,3,60.0,330.0,870797.0,1,2,2020,7
81.7,3,60.0,484.0,461371.0,1,2,2020,7
135.45,3,60.0,390.0,2332752.0,1,2,2020,7
31178.25,1,63.0,401.0,30000000.0,1,2,2020,8
2113.13,1,63.0,412.0,11372760.0,1,2,2020,8
3678.96,1,63.0,304.0,15000000.0,1,2,2020,8
814.0,1,63.0,464.0,4000000.0,1,2,2020,8
250.93,2,4.0,352.0,1500000.0,1,2,2020,8
224.29,3,60.0,351.0,2222949.64,1,2,2020,8
1393.55,1,63.0,317.0,6000013.0,1,2,2020,8
910.45,1,63.0,264.0,3500000.0,1,2,2020,8
14865.95,1,64.0,471.0,2880280.0,1,3,2020,8
3753.28,1,63.0,313.0,27000000.0,1,2,2020,8
924.29,1,65.0,360.0,3979586.0,1,1,2020,8
79.42,3,60.0,464.0,386215.6,1,2,2020,8
929.16,1,38.0,361.0,17500000.0,1,2,2020,8
930.26,1,63.0,364.0,4505850.0,1,2,2020,8
1186.74,1,63.0,368.0,42000000.0,1,2,2020,8
1135.68,1,1.0,317.0,5500955.0,1,3,2020,12
265.89,1,63.0,367.0,10000000.0,1,2,2020,10
265.43,3,60.0,330.0,2017041.6,1,2,2020,10
439.8,1,63.0,239.0,15000000.0,1,2,2020,10
128.35,3,60.0,330.0,1260782.24,1,2,2020,10
183.76,3,60.0,350.0,1534900.68,1,2,2020,10
3339.12,1,63.0,318.0,14376781.0,1,2,2020,10
120.95,3,60.0,462.0,904139.3,1,2,2020,10
206.65,3,60.0,410.0,1912237.05,1,2,2020,10
101.45,3,60.0,390.0,1410359.02,1,2,2020,10
8660.6,1,63.0,337.0,26000000.0,1,2,2020,10
200.76,3,60.0,410.0,1845267.61,1,2,2020,10
76.11,3,60.0,390.0,710146.19,1,2,2020,10
67.44,3,60.0,351.0,667167.82,1,2,2020,10
85.01,3,60.0,390.0,1473338.16,1,2,2020,10
43.92,3,60.0,484.0,399511.67,1,2,2020,10
44.75,3,60.0,484.0,402110.84,1,2,2020,10
42.19,3,60.0,484.0,385951.91,1,2,2020,10
42.19,3,60.0,484.0,387155.02,1,2,2020,10
175.4,3,60.0,390.0,2929319.61,1,2,2020,10
3409.08,1,63.0,317.0,15411898.0,1,2,2020,10
16722.54,1,65.0,309.0,21600000.0,1,1,2020,10
932.84,1,63.0,303.0,6500000.0,1,2,2020,10
4031.53,1,63.0,317.0,30000000.0,1,2,2020,10
224.36,1,63.0,233.0,1690492.0,1,2,2020,5
1861.59,1,63.0,231.0,16030374.0,1,2,2020,5
929.03,1,63.0,315.0,5000000.0,1,2,2020,6
1121.9,1,38.0,482.0,4226606.0,1,2,2020,10
232.26,1,63.0,266.0,1500014.0,1,2,2020,10
288.0,1,63.0,233.0,1550001.0,1,2,2020,11
129.32,3,60.0,485.0,974391.0,1,2,2020,12
1950.96,1,63.0,300.0,15000000.0,1,2,2020,5
1190.94,1,38.0,482.0,4486705.0,1,2,2020,5
1393.55,1,63.0,393.0,3750008.0,1,2,2020,5
345.45,3,60.0,334.0,4833906.0,1,2,2020,7
1387.97,1,63.0,312.0,4500000.0,1,2,2020,8
887.22,1,65.0,372.0,2196500.0,1,1,2020,8
7108.8,1,38.0,375.0,76518412.0,1,2,2020,8
192.31,1,63.0,276.0,1656004.0,1,2,2020,8
7404.79,1,63.0,526.0,71733977.0,1,2,2020,8
86.83,3,60.0,484.0,654240.0,1,2,2020,8
7856.29,1,65.0,455.0,7610788.0,1,1,2020,8
5104.75,1,63.0,526.0,27473509.0,1,2,2020,8
10425.19,1,63.0,526.0,89772562.0,1,2,2020,8
15510.0,1,63.0,526.0,104342555.0,1,2,2020,8
29797.34,1,63.0,526.0,272625600.0,1,2,2020,8
22296.15,1,63.0,526.0,143996117.0,1,2,2020,8
594.58,1,63.0,338.0,2500000.0,1,2,2020,8
11907.56,1,63.0,526.0,89720400.0,1,2,2020,8
1463.22,1,63.0,393.0,7000000.0,1,2,2020,8
11931.72,1,65.0,453.0,11558865.0,1,1,2020,8
185.53,3,60.0,410.0,2396431.0,1,2,2020,8
892.61,1,63.0,434.0,3500000.0,1,2,2020,8
3254.67,1,38.0,330.0,52549413.0,1,2,2020,8
929.03,1,63.0,338.0,2399996.0,1,2,2020,9
2614.52,1,63.0,232.0,11256972.0,1,2,2020,9
6597.97,1,63.0,276.0,110000000.0,1,2,2020,9
6597.97,1,63.0,276.0,175000000.0,1,2,2020,9
910.45,1,63.0,360.0,7000000.0,1,2,2020,8
1372.27,1,63.0,359.0,4000000.0,1,2,2020,8
14845.9,1,64.0,401.0,11984983.0,1,3,2020,8
2787.09,1,63.0,372.0,5999991.0,1,2,2020,8
1393.55,1,63.0,232.0,10000000.0,1,2,2020,8
929.03,1,63.0,232.0,5000000.0,1,2,2020,8
910.45,1,63.0,306.0,2600000.0,1,2,2020,8
1858.06,1,63.0,306.0,3399995.0,1,2,2020,8
3716.12,1,63.0,240.0,55999921.0,1,2,2020,8
44.15,3,112.0,526.0,427703.0,1,3,2020,8
1292.65,1,63.0,298.0,2921930.0,1,2,2020,8
43.95,3,112.0,526.0,425766.0,1,3,2020,8
88.37,3,60.0,330.0,856085.0,1,2,2020,8
48.42,3,112.0,526.0,469069.0,1,3,2020,8
140.73,3,101.0,526.0,1363323.0,1,2,2020,8
1142.67,1,38.0,361.0,3075000.0,3,2,2020,8
1395.0,1,38.0,335.0,6141396.0,1,2,2020,1
784.16,1,63.0,463.0,3500000.0,1,2,2020,10
74.23,3,60.0,526.0,743030.7,1,2,2020,10
140.38,3,60.0,526.0,1388417.01,1,2,2020,10
737137.79,1,63.0,466.0,476068647.0,1,2,2020,10
557.42,1,63.0,328.0,3000006.0,1,2,2020,10
89.0,3,60.0,445.0,455949.67,1,2,2020,10
21079.5,1,65.0,309.0,45000000.0,1,1,2020,10
2526.03,1,65.0,248.0,65000000.0,1,1,2020,5
3662.15,1,38.0,330.0,165561396.0,1,2,2020,5
374.03,1,63.0,464.0,3000000.0,1,2,2020,5
41.08,3,60.0,526.0,397962.0,1,2,2020,5
142.73,3,60.0,522.0,998615.0,1,2,2020,5
416.11,3,60.0,526.0,4478966.0,1,2,2020,5
531.07,1,63.0,463.0,2600000.0,1,2,2020,5
106.0,3,60.0,330.0,1140973.0,1,2,2020,5
142.07,3,60.0,435.0,1070459.0,1,2,2020,5
2459.89,1,63.0,362.0,26478009.0,1,2,2020,5
138.52,3,60.0,390.0,1640116.0,1,2,2020,5
120.68,3,60.0,390.0,1428886.0,1,2,2020,5
324.0,1,63.0,523.0,1800000.0,1,2,2020,5
2770.46,1,63.0,362.0,29820954.0,1,2,2020,5
105.26,3,60.0,484.0,679804.0,1,2,2020,12
670.11,1,63.0,339.0,25000000.0,1,2,2020,12
2601.29,1,65.0,319.0,6160005.0,1,1,2020,12
87.98,3,60.0,330.0,1136409.0,1,2,2020,12
177.23,3,60.0,330.0,1716917.0,1,2,2020,12
178.52,3,60.0,330.0,1729414.0,1,2,2020,12
88.54,3,60.0,330.0,1334249.0,1,2,2020,12
1763.58,1,63.0,370.0,11389799.0,1,2,2020,12
46.08,3,60.0,485.0,250000.0,1,2,2020,12
4199.96,1,63.0,464.0,9493669.0,1,2,2020,12
3716.12,1,63.0,318.0,20000000.0,1,2,2020,12
112.39,3,60.0,462.0,725852.0,1,2,2020,12
743.22,1,63.0,358.0,2000000.0,1,2,2020,12
3344.51,1,65.0,309.0,7199994.0,1,1,2020,12
357.68,1,63.0,276.0,2695022.0,1,2,2020,12
3960.11,1,38.0,482.0,17050491.0,1,2,2020,12
1878.87,1,65.0,360.0,9000000.0,1,1,2020,12
1062.72,1,63.0,278.0,3431700.0,1,2,2020,12
367.32,2,4.0,351.0,2000000.0,1,2,2020,12
130.53,3,60.0,351.0,1124009.0,1,2,2020,12
121.24,3,60.0,351.0,1305015.0,1,2,2020,12
86.31,3,60.0,330.0,929032.0,1,2,2020,12
91.0,3,60.0,445.0,538733.0,1,2,2020,7
1549.98,1,38.0,335.0,7123995.0,1,2,2020,1
930.25,1,4.0,335.0,2453213.0,1,2,2020,1
930.26,1,4.0,335.0,2453240.0,1,2,2020,1
912.25,1,4.0,335.0,2602132.0,1,2,2020,1
1082.73,1,4.0,335.0,2971871.0,1,2,2020,1
464.85,1,4.0,335.0,1125809.0,1,2,2020,1
464.85,1,4.0,335.0,1125809.0,1,2,2020,1
482.41,1,4.0,335.0,1479894.0,1,2,2020,1
4253.38,1,63.0,300.0,24000000.0,1,2,2020,1
90.0,3,60.0,445.0,459343.34,1,2,2020,1
5828.18,1,63.0,526.0,75280736.0,1,2,2020,2
67.0,3,60.0,343.0,324244.73,1,2,2020,2
46.07,3,60.0,350.0,466825.2,1,2,2020,2
65.77,3,60.0,330.0,589207.91,1,2,2020,2
6854.66,1,63.0,526.0,95917737.0,1,2,2020,2
1656.91,1,63.0,343.0,31000000.0,1,2,2020,2
3233.77,1,63.0,304.0,13923190.0,1,2,2020,3
1238.71,1,38.0,482.0,5333340.0,1,2,2020,3
170.76,3,60.0,390.0,2505157.01,1,2,2020,3
69.12,3,60.0,390.0,744000.0,1,2,2020,3
74.97,3,60.0,390.0,1061492.57,1,2,2020,3
85.28,3,60.0,390.0,917945.0,1,2,2020,3
994.28,1,63.0,364.0,4280932.0,1,2,2020,3
2766.1,1,63.0,506.0,4466103.0,1,2,2020,3
994.28,1,63.0,364.0,4280932.0,1,2,2020,3
3195.86,1,63.0,314.0,20639950.0,1,2,2020,10
232.26,1,63.0,328.0,1200000.0,1,2,2020,10
1356.38,1,63.0,393.0,6000000.0,1,2,2020,10
69.25,3,60.0,435.0,436695.55,1,2,2020,10
233.0,1,63.0,266.0,2000000.0,1,2,2020,10
79.57,3,60.0,484.0,443885.63,1,2,2020,10
83.44,3,60.0,484.0,487055.89,1,2,2020,10
79.11,3,60.0,484.0,446770.85,1,2,2020,10
87.14,3,60.0,484.0,517759.61,1,2,2020,10
83.44,3,60.0,484.0,487684.24,1,2,2020,10
88.43,3,60.0,484.0,516770.56,1,2,2020,10
83.44,3,60.0,484.0,476557.74,1,2,2020,10
78.77,3,60.0,484.0,451286.35,1,2,2020,10
79.86,3,60.0,484.0,454105.82,1,2,2020,10
94.62,3,42.0,526.0,870939.29,1,3,2020,10
89.92,3,60.0,484.0,514369.47,1,2,2020,10
75.49,3,60.0,484.0,432765.66,1,2,2020,10
79.34,3,60.0,484.0,444006.96,1,2,2020,10
14562.55,1,65.0,363.0,54862441.0,1,1,2020,10
79.4,3,60.0,484.0,644805.19,1,2,2020,10
75.04,3,60.0,484.0,614086.91,1,2,2020,10
929.03,1,63.0,318.0,4000000.0,1,2,2020,10
67.69,3,60.0,484.0,557612.48,1,2,2020,10
464.85,1,4.0,335.0,1375825.0,1,2,2020,10
107.61,3,60.0,410.0,1278564.16,1,2,2020,10
164.32,3,60.0,410.0,1868150.63,1,2,2020,10
3017.55,1,4.0,452.0,5196897.0,1,2,2020,10
85.19,3,60.0,484.0,519192.67,1,2,2020,10
164.55,3,60.0,410.0,1869419.67,1,2,2020,10
16594.23,1,1.0,317.0,116102110.0,1,3,2020,10
79.86,3,60.0,484.0,445537.51,1,2,2020,10
255.0,2,4.0,434.0,2300000.0,1,2,2020,10
1739.61,1,63.0,318.0,6553745.0,1,2,2020,10
4090.49,1,63.0,244.0,61641475.0,1,2,2020,9
240.0,1,63.0,350.0,1550001.0,1,2,2020,12
145.76,3,60.0,526.0,1098262.0,1,2,2020,4
12017.93,1,63.0,276.0,45275928.0,3,2,2020,4
37603.69,1,65.0,454.0,40000000.0,1,1,2020,4
6129.09,1,63.0,317.0,19791873.0,1,2,2020,4
86.58,3,60.0,526.0,1863880.0,1,2,2020,4
341.29,3,42.0,390.0,6245139.0,1,3,2020,4
51.97,3,60.0,330.0,503459.0,1,2,2020,4
96.75,3,101.0,526.0,2082000.0,1,2,2020,4
115.06,3,101.0,390.0,1857741.0,1,2,2020,4
82.85,3,101.0,390.0,1337683.0,1,2,2020,4
208.15,3,101.0,526.0,4480000.0,1,2,2020,4
103.81,3,101.0,526.0,2234000.0,1,2,2020,4
1427.92,1,63.0,375.0,6147995.0,1,2,2020,4
8744.59,1,38.0,330.0,250000000.0,1,2,2020,4
23225.75,1,65.0,308.0,37499947.0,1,1,2020,4
706.43,1,63.0,304.0,6083153.0,1,2,2020,4
70.02,3,60.0,526.0,650000.0,1,2,2020,7
232.26,1,63.0,266.0,1500014.0,1,2,2020,7
87.61,3,60.0,444.0,630000.0,1,2,2020,8
376.57,3,60.0,410.0,3700000.0,1,2,2020,8
86.68,3,60.0,390.0,1026316.0,1,2,2020,8
1393.55,1,63.0,393.0,5000000.0,1,2,2020,7
924.57,1,63.0,232.0,5000000.0,1,2,2020,7
130.99,3,60.0,330.0,1409963.0,1,2,2020,7
336.34,2,4.0,434.0,2000000.0,1,2,2020,7
1528.44,1,63.0,232.0,6500000.0,1,2,2020,7
4655.0,1,38.0,330.0,50105954.0,1,2,2020,7
119.46,3,60.0,350.0,943949.0,1,2,2020,7
119.46,3,60.0,350.0,973521.0,1,2,2020,7
3023.17,1,63.0,507.0,2277876.0,1,2,2020,7
278.71,1,63.0,382.0,900000.0,1,2,2020,7
232.26,1,63.0,382.0,1200000.0,1,2,2020,7
150.41,3,60.0,435.0,971398.0,1,2,2020,7
150.27,3,60.0,435.0,970494.0,1,2,2020,7
96.09,3,60.0,435.0,620581.0,1,2,2020,7
252.33,2,4.0,352.0,1200000.0,1,2,2020,7
111.6,3,42.0,526.0,884694.0,1,3,2020,7
1898.29,1,63.0,234.0,15324752.0,1,2,2020,6
334.45,1,63.0,300.0,1200001.0,1,2,2020,6
5165.5,1,38.0,435.0,13900231.0,1,2,2020,6
232.26,1,63.0,276.0,12000000.0,3,2,2020,6
1060.03,1,1.0,317.0,4564022.0,1,3,2020,7
1688.33,1,63.0,232.0,11000000.0,1,2,2020,7
1326.56,2,4.0,458.0,4500000.0,1,2,2020,7
232.26,1,63.0,230.0,2200000.0,1,2,2021,9
424.29,3,60.0,255.0,2722602.79,1,2,2021,10
929.03,1,65.0,372.0,2799996.0,1,1,2021,10
1858.62,1,65.0,373.0,9002699.0,1,1,2021,10
9394.9,1,65.0,309.0,30337729.0,1,1,2021,10
696.77,1,63.0,232.0,1649991.0,1,2,2021,10
14827.32,1,65.0,248.0,47879936.0,1,1,2021,10
185806.0,1,63.0,466.0,159999776.0,1,2,2021,10
202.91,3,42.0,526.0,1287677.41,1,3,2021,10
79.45,3,60.0,526.0,848608.34,1,2,2021,10
1824.71,1,65.0,308.0,49102489.0,1,1,2021,10
5476.94,1,65.0,455.0,30000000.0,1,1,2021,10
588.17,1,63.0,482.0,4000000.0,1,2,2021,10
1455.6,1,63.0,315.0,9400759.0,1,2,2021,10
714.52,1,63.0,434.0,2307306.0,1,2,2021,10
1603.65,1,1.0,527.0,25892292.0,1,3,2021,11
49.06,3,60.0,442.0,552564.31,1,2,2021,11
49.17,3,60.0,442.0,548371.47,1,2,2021,11
152.99,3,60.0,441.0,1051806.09,1,2,2021,11
97.73,3,60.0,444.0,711370.83,1,2,2021,4
324.05,1,63.0,464.0,2000000.0,1,2,2021,4
6000.23,1,63.0,526.0,77503050.0,1,2,2021,4
162.67,3,60.0,526.0,1497674.47,1,2,2021,4
7856.29,1,65.0,455.0,10000000.0,1,1,2021,4
272.02,2,4.0,434.0,1865908.57,1,2,2021,4
5592.06,1,38.0,330.0,180577123.0,1,2,2021,4
186.3,2,4.0,463.0,1425174.6,1,2,2021,4
407.13,2,4.0,352.0,2157325.76,1,2,2021,4
1627.94,1,63.0,299.0,4200000.0,1,2,2021,4
580.89,3,60.0,410.0,17557576.23,1,2,2021,4
482.02,3,60.0,410.0,14581314.62,1,2,2021,4
1820.81,1,65.0,308.0,3919803.0,1,1,2021,4
120.72,3,60.0,412.0,1516311.93,1,2,2020,12
210.04,3,42.0,526.0,1632542.07,1,3,2020,12
268.33,3,60.0,350.0,1999020.2,1,2,2020,12
3365.69,1,65.0,373.0,45000000.0,1,1,2020,12
696.77,1,63.0,232.0,1874990.0,1,2,2020,12
724.64,1,63.0,358.0,1800000.0,1,2,2020,12
3233.77,1,63.0,304.0,13923190.0,1,2,2020,12
186.98,2,4.0,465.0,2000000.0,1,2,2020,12
186.98,2,4.0,465.0,1300000.0,1,2,2020,12
455.22,1,63.0,328.0,1469982.0,1,2,2020,12
1295.85,1,38.0,297.0,4881939.0,1,2,2020,12
594.58,1,63.0,338.0,1600000.0,1,2,2020,12
40.26,3,60.0,458.0,393216.06,1,2,2020,12
278.71,1,38.0,230.0,4000000.0,1,2,2020,12
23268.58,1,65.0,308.0,35000000.0,1,1,2020,12
199.38,3,60.0,330.0,1569099.98,1,2,2020,12
1033.49,1,63.0,506.0,1668657.0,1,2,2020,12
150.36,3,60.0,435.0,1006299.32,1,2,2020,12
79.99,3,42.0,484.0,525711.18,1,3,2020,12
119.77,3,60.0,330.0,1237591.44,1,2,2020,12
83.43,3,60.0,351.0,862459.91,1,2,2020,12
45.7,3,112.0,526.0,1109255.45,1,3,2020,12
1102.2,1,65.0,309.0,2965992.0,1,1,2021,1
1282.06,1,65.0,373.0,3449991.0,1,1,2021,1
23225.75,1,64.0,401.0,17499975.0,1,3,2021,1
42132.9,1,64.0,399.0,11337858.0,1,3,2021,1
107.54,3,42.0,526.0,837439.65,1,3,2021,1
71.05,3,60.0,351.0,664589.06,1,2,2021,1
573.11,3,60.0,350.0,4153288.61,1,2,2021,1
96.91,3,42.0,350.0,1951582.15,1,3,2021,1
989.22,3,42.0,443.0,8947407.58,1,3,2021,1
1211.25,3,42.0,443.0,10887920.32,1,3,2021,1
95.57,3,42.0,443.0,860296.19,1,3,2021,1
100.35,3,42.0,443.0,896947.88,1,3,2021,1
80.4,3,42.0,443.0,732557.53,1,3,2021,1
314.84,3,42.0,443.0,2796961.5,1,3,2021,1
96.2,3,42.0,443.0,867710.55,1,3,2021,1
69.39,3,42.0,443.0,636711.61,1,3,2021,1
103.03,3,42.0,443.0,920714.88,1,3,2021,1
42.84,3,42.0,443.0,448171.24,1,3,2021,1
69.39,3,42.0,443.0,639690.74,1,3,2021,1
103.12,3,42.0,443.0,926600.9,1,3,2021,1
95.59,3,42.0,443.0,867319.7,1,3,2021,1
100.22,3,42.0,443.0,903951.21,1,3,2021,1
80.5,3,42.0,443.0,736301.84,1,3,2021,1
140.74,3,42.0,443.0,1263304.83,1,3,2021,1
80.65,3,42.0,443.0,738293.34,1,3,2021,1
84.47,3,42.0,443.0,772017.78,1,3,2021,1
42.86,3,42.0,443.0,447830.1,1,3,2021,1
100.35,3,42.0,443.0,909387.31,1,3,2021,1
80.4,3,42.0,443.0,740886.23,1,3,2021,1
88.63,3,42.0,443.0,811877.88,1,3,2021,1
95.57,3,42.0,443.0,871131.65,1,3,2021,1
62.43,3,42.0,443.0,583521.63,1,3,2021,1
321.42,3,42.0,443.0,2897292.14,1,3,2021,1
521.67,1,63.0,464.0,2800000.0,1,2,2021,3
443.05,1,63.0,464.0,2800000.0,1,2,2021,3
450.0,1,63.0,464.0,3000000.0,1,2,2021,3
324.05,1,63.0,464.0,2500000.0,1,2,2021,3
540.0,1,63.0,464.0,3500000.0,1,2,2021,3
814.0,1,63.0,464.0,4500000.0,1,2,2021,3
696.77,1,63.0,232.0,2300000.0,1,2,2021,3
2090.32,1,63.0,231.0,6500000.0,1,2,2021,3
105.08,3,60.0,350.0,752380.42,1,2,2021,3
3716.12,1,63.0,396.0,9999986.0,1,2,2021,3
2688.71,1,63.0,368.0,40517407.0,1,2,2021,3
5561.82,1,63.0,313.0,20953406.0,1,2,2021,3
1627.94,1,63.0,299.0,4500000.0,3,2,2021,3
268.52,3,60.0,443.0,2144195.0,1,2,2021,3
85.11,3,42.0,526.0,1007602.05,1,3,2021,3
85.14,3,42.0,526.0,1007957.21,1,3,2021,3
108.32,3,42.0,526.0,1286209.56,1,3,2021,3
53972.96,1,64.0,396.0,174287863.0,1,3,2021,3
139.2,3,60.0,526.0,1051653.92,1,2,2021,3
130.76,2,4.0,441.0,1525223.17,1,2,2021,3
929.03,1,63.0,328.0,1600000.0,1,2,2021,3
603.25,1,63.0,328.0,1947996.0,1,2,2021,3
400.04,3,60.0,330.0,2973998.73,1,2,2021,3
255.42,3,42.0,526.0,3631696.26,1,3,2021,3
175.95,3,42.0,526.0,2484306.18,1,3,2021,3
174.77,3,42.0,526.0,2469221.31,1,3,2021,3
258.4,3,42.0,526.0,3678002.99,1,3,2021,3
8881.57,1,63.0,390.0,143400496.0,1,2,2021,3
37603.69,1,65.0,454.0,40000000.0,1,1,2021,4
14827.32,1,63.0,314.0,79799894.0,1,2,2021,4
75.99,3,42.0,350.0,1363017.38,1,3,2021,4
290.17,3,42.0,350.0,4939260.53,1,3,2021,4
233.74,3,60.0,330.0,2850912.46,1,2,2021,4
140.92,3,60.0,390.0,1208176.5,1,2,2021,4
15013.13,1,65.0,357.0,32319966.0,1,1,2021,4
400.18,3,42.0,330.0,6219203.69,1,3,2021,4
346.43,3,42.0,330.0,5300885.11,1,3,2021,4
365.33,3,42.0,330.0,5588192.36,1,3,2021,4
400.68,3,42.0,330.0,6226974.2,1,3,2021,4
364.62,3,42.0,330.0,5577332.0,1,3,2021,4
346.0,3,42.0,330.0,5294305.49,1,3,2021,4
1393.55,1,63.0,310.0,4000000.0,1,2,2021,4
96.85,3,60.0,458.0,1041939.52,1,2,2021,4
22159.69,1,64.0,397.0,25000000.0,1,3,2021,4
359.19,3,60.0,317.0,7040403.36,1,2,2020,12
174.8,1,63.0,449.0,1200000.0,1,2,2020,12
79.99,3,42.0,484.0,525711.18,1,3,2020,12
5662.9,1,63.0,375.0,24381955.0,1,2,2020,12
6297.89,1,63.0,526.0,67789858.0,1,2,2020,12
548.13,1,63.0,304.0,4130011.0,1,2,2020,12
3787.85,1,65.0,455.0,4688784.0,1,1,2020,12
6869.34,1,65.0,453.0,5175862.0,1,1,2020,12
2031.75,1,63.0,464.0,4811301.0,1,2,2020,12
8090.41,1,65.0,453.0,6095905.0,1,1,2020,12
11115.94,1,65.0,453.0,15076008.0,1,1,2020,12
24944.61,1,65.0,455.0,18795090.0,1,1,2020,12
132154.85,1,65.0,455.0,71125079.0,1,1,2020,12
19558.87,1,63.0,317.0,450000000.0,1,2,2020,12
162210.34,1,65.0,454.0,174601587.0,1,1,2020,12
866.69,1,63.0,303.0,34799947.0,1,2,2020,12
314.8,3,42.0,443.0,2837619.21,1,3,2021,1
42.84,3,42.0,443.0,447727.59,1,3,2021,1
84.68,3,42.0,443.0,780939.13,1,3,2021,1
224.01,3,42.0,443.0,2035103.27,1,3,2021,1
88.69,3,42.0,443.0,815821.65,1,3,2021,1
96.18,3,42.0,443.0,880101.95,1,3,2021,1
102.35,3,42.0,443.0,930332.37,1,3,2021,1
69.39,3,42.0,443.0,646311.48,1,3,2021,1
72.13,3,42.0,443.0,671328.26,1,3,2021,1
100.22,3,42.0,443.0,913830.29,1,3,2021,1
84.47,3,42.0,443.0,779239.48,1,3,2021,1
80.5,3,42.0,443.0,743806.25,1,3,2021,1
321.46,3,42.0,443.0,2905446.46,1,3,2021,1
224.01,3,42.0,443.0,2032341.84,1,3,2021,1
96.18,3,42.0,443.0,878535.02,1,3,2021,1
103.12,3,42.0,443.0,934455.1,1,3,2021,1
80.5,3,42.0,443.0,741728.94,1,3,2021,1
232.26,1,63.0,266.0,2000018.0,1,2,2021,1
140.74,3,42.0,443.0,1273898.09,1,3,2021,1
321.46,3,42.0,443.0,2901483.74,1,3,2021,1
314.84,3,42.0,443.0,2841731.91,1,3,2021,1
84.68,3,42.0,443.0,779392.06,1,3,2021,1
102.36,3,42.0,443.0,928855.41,1,3,2021,1
140.74,3,42.0,443.0,1273762.34,1,3,2021,1
84.47,3,42.0,443.0,777696.25,1,3,2021,1
837.53,3,42.0,443.0,7619553.93,1,3,2021,1
1370.79,3,42.0,443.0,12321604.53,1,3,2021,1
839.3,3,42.0,443.0,7635656.77,1,3,2021,1
67.88,3,42.0,443.0,631080.27,1,3,2021,1
1367.76,3,42.0,443.0,12268732.9,1,3,2021,1
839.3,3,42.0,443.0,7609766.36,1,3,2021,1
67.88,3,42.0,443.0,631080.27,1,3,2021,1
1367.39,3,42.0,443.0,12248862.26,1,3,2021,1
839.3,3,42.0,443.0,7590308.23,1,3,2021,1
67.88,3,42.0,443.0,629140.66,1,3,2021,1
1367.55,3,42.0,443.0,12218590.57,1,3,2021,1
899.64,3,42.0,443.0,7806328.05,1,3,2021,1
68.48,3,42.0,443.0,611063.45,1,3,2021,1
423.86,3,42.0,443.0,3604361.85,1,3,2021,1
639.28,3,42.0,443.0,5465660.34,1,3,2021,1
72.13,3,42.0,443.0,664565.9,1,3,2021,1
321.46,3,42.0,443.0,2886313.12,1,3,2021,1
314.8,3,42.0,443.0,2826514.56,1,3,2021,1
223.93,3,42.0,443.0,2027262.95,1,3,2021,1
4960.46,1,65.0,453.0,6941206.0,1,1,2021,1
3965.94,1,65.0,435.0,11397958.0,1,1,2021,1
918.62,1,63.0,239.0,33000000.0,1,2,2021,1
93.0,3,60.0,526.0,735204.72,1,2,2021,1
175.9,3,60.0,526.0,1363931.71,1,2,2021,1
4564.87,1,63.0,465.0,9827160.0,1,2,2021,1
3453.3,1,63.0,465.0,7805904.0,1,2,2021,1
217.02,1,63.0,254.0,2803177.0,1,2,2021,1
1997.79,1,63.0,370.0,8601604.0,1,2,2021,1
1393.55,1,63.0,264.0,6000000.0,1,2,2021,1
8849.01,1,63.0,526.0,123824816.0,1,2,2021,3
994.3,1,63.0,364.0,5351272.0,1,2,2021,3
2136.95,1,63.0,317.0,8050670.0,1,2,2021,3
163.82,3,42.0,390.0,3723310.64,1,3,2021,3
440.08,1,63.0,300.0,1200000.0,1,2,2021,3
3959.34,1,63.0,466.0,30258737.0,1,2,2021,3
83568.42,1,65.0,395.0,179904423.0,1,1,2021,3
